
---------- Begin Simulation Statistics ----------
simSeconds                                   2.112812                       # Number of seconds simulated (Second)
simTicks                                 2112812071711                       # Number of ticks simulated (Tick)
finalTick                                2112812071711                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    976.28                       # Real time elapsed on the host (Second)
hostTickRate                               2164140219                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8682800                       # Number of bytes of host memory used (Byte)
simInsts                                    196716851                       # Number of instructions simulated (Count)
simOps                                      349350976                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   201496                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     357838                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        158464868                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.805548                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.241391                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       499028801                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  1409209                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      456215896                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1009840                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            151087022                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         209429590                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              368224                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           158212500                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.883564                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.859073                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total    109067811                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl      9861009                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl      9310452                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       550557                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl      7872694                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl      1988315                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       541264                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       541264                       # Class of control type instructions committed (Count)
system.cpu.decode.idleCycles                  6840852                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              29595761                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                  20360900                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles               5387226                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                 770621                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved              7542482                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  7138                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              189520694                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                 43875                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           155970955                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         13349220                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        25342665                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts        9483746                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.472970                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads       69161852                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      41862727                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads       47810350                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites      34747418                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     143245235                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites     86321325                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          34826411                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     63182866                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches            9187398                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      57928953                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 1554896                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  461                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          4290                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.cacheLines                  15251525                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 34419                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           62955360                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              3.277418                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.502319                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 29193753     46.37%     46.37% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  1716244      2.73%     49.10% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  2801465      4.45%     53.55% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  1775078      2.82%     56.37% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  2153292      3.42%     59.79% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  3875124      6.16%     65.94% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  1712515      2.72%     68.66% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  2400381      3.81%     72.48% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 17327508     27.52%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             62955360                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             122093788                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.935837                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           18831546                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.298580                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      4244208                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    770621                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   11354775                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  2100734                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              177851794                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                12487                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 28648040                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                10860742                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                231991                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    283808                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  1605192                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          39894                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         461938                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       429969                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               891907                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                154526385                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               153824574                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 108439746                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 187359212                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.438939                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.578780                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock         213328                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data          24480007                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total             24480007                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data         24480007                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total            24480007                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data         5888094                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total            5888094                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data        5888094                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total           5888094                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 1751807003718                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  1751807003718                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 1751807003718                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 1751807003718                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data      30368101                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total         30368101                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data     30368101                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total        30368101                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.193891                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.193891                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.193891                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.193891                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 297516.820166                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 297516.820166                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 297516.820166                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 297516.820166                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs         136650                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets           12                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs          22104                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets            1                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs          6.182139                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets              12                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks         1020215                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total              1020215                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data       3247629                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total          3247629                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data      3247629                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total         3247629                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data      2640465                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total        2640465                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data      2640465                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total       2640465                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data 802072614338                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total 802072614338                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data 802072614338                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 802072614338                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.086949                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.086949                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.086949                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.086949                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 303761.880706                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 303761.880706                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 303761.880706                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 303761.880706                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                   2640480                       # number of replacements (Count)
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data       170678                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total       170678                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data           16                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total           16                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data      4813213                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total      4813213                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data       170694                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total       170694                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.000094                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.000094                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data 300825.812500                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::total 300825.812500                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.mshrMisses::cpu.data           16                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::total           16                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::cpu.data  16534319965                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::total  16534319965                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::cpu.data     0.000094                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::total     0.000094                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::cpu.data 1033394997.812500                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::total 1033394997.812500                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWWriteReq.hits::cpu.data       170694                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.hits::total       170694                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::cpu.data       170694                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::total       170694                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.hits::cpu.data        17910724                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.hits::total           17910724                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.misses::cpu.data       5483426                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.misses::total          5483426                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.missLatency::cpu.data 1636061404109                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.missLatency::total 1636061404109                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.accesses::cpu.data     23394150                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.accesses::total       23394150                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.missRate::cpu.data     0.234393                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.missRate::total       0.234393                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMissLatency::cpu.data 298364.818657                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMissLatency::total 298364.818657                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.mshrHits::cpu.data      3247278                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrHits::total        3247278                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrMisses::cpu.data      2236148                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMisses::total      2236148                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMissLatency::cpu.data 691775318518                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissLatency::total 691775318518                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissRate::cpu.data     0.095586                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.mshrMissRate::total     0.095586                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMshrMissLatency::cpu.data 309360.256351                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMshrMissLatency::total 309360.256351                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.hits::cpu.data        6569283                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.hits::total           6569283                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.misses::cpu.data       404668                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.misses::total          404668                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.missLatency::cpu.data 115745599609                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.missLatency::total 115745599609                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.accesses::cpu.data      6973951                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.accesses::total       6973951                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.missRate::cpu.data     0.058026                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.missRate::total      0.058026                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMissLatency::cpu.data 286026.074730                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMissLatency::total 286026.074730                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.mshrHits::cpu.data          351                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrHits::total           351                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrMisses::cpu.data       404317                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMisses::total       404317                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMissLatency::cpu.data 110297295820                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissLatency::total 110297295820                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissRate::cpu.data     0.057975                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.mshrMissRate::total     0.057975                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMshrMissLatency::cpu.data 272799.055741                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMshrMissLatency::total 272799.055741                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.power_state.pwrStateResidencyTicks::UNDEFINED 840916149904                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1d.tags.tagsInUse                     128                       # Average ticks per tags in use ((Tick/Count))
system.cpu.l1d.tags.totalRefs                27462109                       # Total number of references to valid blocks. (Count)
system.cpu.l1d.tags.sampledRefs               2640480                       # Sample count of references to valid blocks. (Count)
system.cpu.l1d.tags.avgRefs                 10.400423                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.l1d.tags.warmupTick                      0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.l1d.tags.occupancies::cpu.data          128                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1d.tags.avgOccs::cpu.data               1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.avgOccs::total                  1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.occupanciesTaskId::1024          128                       # Occupied blocks per task id (Count)
system.cpu.l1d.tags.ageTaskId_1024::0              10                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ageTaskId_1024::1             118                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1d.tags.tagAccesses              64059458                       # Number of tag accesses (Count)
system.cpu.l1d.tags.dataAccesses             64059458                       # Number of data accesses (Count)
system.cpu.l1d.tags.power_state.pwrStateResidencyTicks::UNDEFINED 840916149904                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.demandHits::cpu.inst          15032246                       # number of demand (read+write) hits (Count)
system.cpu.l1i.demandHits::total             15032246                       # number of demand (read+write) hits (Count)
system.cpu.l1i.overallHits::cpu.inst         15032246                       # number of overall hits (Count)
system.cpu.l1i.overallHits::total            15032246                       # number of overall hits (Count)
system.cpu.l1i.demandMisses::cpu.inst          219279                       # number of demand (read+write) misses (Count)
system.cpu.l1i.demandMisses::total             219279                       # number of demand (read+write) misses (Count)
system.cpu.l1i.overallMisses::cpu.inst         219279                       # number of overall misses (Count)
system.cpu.l1i.overallMisses::total            219279                       # number of overall misses (Count)
system.cpu.l1i.demandMissLatency::cpu.inst  57673318131                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.demandMissLatency::total   57673318131                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.overallMissLatency::cpu.inst  57673318131                       # number of overall miss ticks (Tick)
system.cpu.l1i.overallMissLatency::total  57673318131                       # number of overall miss ticks (Tick)
system.cpu.l1i.demandAccesses::cpu.inst      15251525                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.demandAccesses::total         15251525                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::cpu.inst     15251525                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::total        15251525                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.demandMissRate::cpu.inst      0.014378                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.demandMissRate::total         0.014378                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.overallMissRate::cpu.inst     0.014378                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.overallMissRate::total        0.014378                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.demandAvgMissLatency::cpu.inst 263013.412734                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.demandAvgMissLatency::total 263013.412734                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::cpu.inst 263013.412734                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::total 263013.412734                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.cpu.l1i.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.l1i.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.demandMshrHits::cpu.inst          8373                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.demandMshrHits::total             8373                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.overallMshrHits::cpu.inst         8373                       # number of overall MSHR hits (Count)
system.cpu.l1i.overallMshrHits::total            8373                       # number of overall MSHR hits (Count)
system.cpu.l1i.demandMshrMisses::cpu.inst       210906                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.demandMshrMisses::total         210906                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::cpu.inst       210906                       # number of overall MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::total        210906                       # number of overall MSHR misses (Count)
system.cpu.l1i.demandMshrMissLatency::cpu.inst  53602139913                       # number of demand (read+write) MSHR miss ticks (Tick)
